 * Serving Flask app 'app'
 * Debug mode: off
WARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.
 * Running on http://127.0.0.1:5178
Press CTRL+C to quit
127.0.0.1 - - [27/Aug/2026 10:27:08] "GET /zam/meta/armor/16/166866.json HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:27:08] "GET /zam/meta/armor/6/166900.json HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:27:08] "GET /zam/meta/armor/1/166903.json HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:27:08] "GET /zam/meta/armor/3/166906.json HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:27:08] "GET /zam/textures/1799607.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:27:08] "GET /zam/textures/1799606.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:27:08] "GET /zam/textures/1799616.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:27:08] "GET /zam/textures/1799617.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:27:08] "GET /zam/textures/1799605.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:27:08] "GET /zam/textures/1799611.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:27:08] "GET /zam/textures/1799609.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:27:08] "GET /zam/textures/1799612.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:27:08] "GET /zam/textures/1799613.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:27:08] "GET /zam/textures/1799615.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:27:08] "GET /zam/textures/1799614.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:27:08] "GET /zam/textures/1799483.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:27:08] "GET /zam/textures/1799604.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:27:08] "GET /zam/m2/1800029.m2 HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:27:08] "GET /zam/textures/1799904.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:27:08] "GET /zam/m2/2004866.m2 HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:27:08] "GET /zam/textures/1799508.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:27:08] "GET /zam/m2/1800017.m2 HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:27:08] "GET /zam/textures/1799526.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:27:08] "GET /zam/m2/1800015.m2 HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:27:08] "GET /zam/m2/1800017.m2 HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:27:08] "GET /zam/m2/1800017.m2 HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:27:08] "GET /zam/skin/1630523.skin HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:27:08] "GET /zam/skin/1800031.skin HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:27:08] "GET /zam/skin/2004898.skin HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:27:08] "GET /zam/skin/1800020.skin HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:27:08] "GET /zam/skin/1800021.skin HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:27:08] "GET /zam/skin/1800020.skin HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:27:08] "GET /zam/skin/1800020.skin HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:27:08] "GET /zam/skel/2198416.skel HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 10:27:08] "GET /zam/textures/1043285.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:27:08] "GET /zam/textures/1033301.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:27:08] "GET /zam/textures/330125.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:27:08] "GET /zam/textures/1033423.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:27:09] "GET /zam/meta/item/677854.json HTTP/1.1" 200 -
